Files	SourceLab	Magnification	Stain	Species	Strain	DateAdded	FileSize_bytes_	md5
estrus/72720 119_214.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:20	5679710	CB7B17631A8B7A671E42617F7D561EA5
estrus/72720 119_215.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:20	5215132	F0AEA8F83909ED29E9C87D7DC07BEB63
estrus/72720 119_216.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:20	4993857	D348B43496A462151BCE1DB0057C13B8
estrus/72820 101_222.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:29	4726811	B3488FC6FB55D939BB2212392F277016
estrus/72820 102_225.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:29	4171224	B7B1BB8283697D463151124017D89207
estrus/72820 103_227.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:29	5207727	123CFEF548E76CC801909340EEBC6419
estrus/72820 103_228.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:29	5790099	6FBC6E4649F675D0AD568F20AE1558F7
estrus/72820 103_229.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:29	4795605	E81B76EE550A4BFA1FB3D49E657680B9
estrus/72820 105_237.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:29	4426118	A902CBADC7E42AE30F4E037F61F56E3D
estrus/72820 106_238.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:29	5770596	DA3E27737FCFCE32A2CCC98DD4143141
estrus/72820 106_239.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:29	5515047	E60B1EFAE2A580F445B75D6024F35BB6
estrus/72820 106_240.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:30	4957251	EB64028F8B6237DA1CF48F9B5A6B0EE8
estrus/72820 108_246.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:30	4271453	A847247E66C9BFBD53BE95BCD9E86F58
estrus/72820 109_248.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:30	4327706	E6EC222CD4D917975A461600F6287453
estrus/72820 109_249.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:30	4118722	8C2D6A433F267921FBE3B949576564BB
estrus/72820 110_251.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:30	4669054	3DAB8C1A10A2D48CD53E333C4CF26084
estrus/72820 110_252.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:30	4886275	3E657031C55F147D6379390E214277BC
estrus/72820 110_253.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:30	4293298	E106164ADBCD80AE523C01C8FFE4A063
estrus/72820 111_254.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:30	4215106	9E842E620973921045D90C725AEC09D8
estrus/72820 111_257.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:30	4217552	85B30FD2A4090FB4AB180643712F82C9
estrus/72820 112_259.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:31	4288453	B08210AAF7185F66CA8BC3539659FDF8
estrus/72820 113_263.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:31	4211568	C83BD1A47255BA17C085414D02DEEC7E
estrus/72820 115_268.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:31	4870893	D390A2A1207C7C33AD79E0C7AC428201
estrus/72820 115_269.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:28	4588630	824783DD6B40916E4DBF2886F2080A78
estrus/72820 115_271.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:28	4450725	3F7E9F5FE35CF9B5FDEA4C4E8E008F91
estrus/72820 116_273.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:28	4227521	9B5254EC67F3720020DCC6BCD79D1047
estrus/72820 117_276.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:05:28	4197543	35C40608F60AF307B0B9293A33110C63
estrus/72920 101_287.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:27	7478937	6DADEEF217C9DC5CD3CA9B0579501988
estrus/72920 101_288.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:28	9872023	30C3D73E22EDB217E4CFCEAADB1E479C
estrus/72920 101_289.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:27	6791363	2FC52A84C7D96840E61CD8A334742975
estrus/72920 102_291.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:27	6248347	E124F0CFE2C0BC98B0D482BB17E3242B
estrus/72920 102_292.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:27	7015589	080A96FA597079739A096FFB5E718E97
estrus/72920 106_303.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:27	3630451	9C1EFA2B32491831B4C40BB8EAD8819C
estrus/72920 106_304.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:26	3830841	4C37C79ED136EACC9A4D0814B0E86F07
estrus/72920 106_305.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:28	5113475	8272818034792904BE83C6104A6D3029
estrus/72920 110_315.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:28	4344783	80B9A93BF61A2AD45369E2389936B3DD
estrus/72920 112_321.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:25	4440245	063DFDAE96C90662E01428BAB2EE0E47
estrus/72920 112_322.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:26	4656100	FF9AC7992A6FEB6A7DBF67007A1FC3B8
estrus/72920 112_323.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:26	4550165	00AFE4B709A88FACF684539B76DD147C
estrus/72920 113_325.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:26	6419678	6FC8ADD7FC82849A589ADF3B18FB8F45
estrus/72920 113_326.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:26	4396502	7FB2B7A7FEBFDF2DED1F8AADA8822AB2
estrus/72920 113_327.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:25	3991217	70EA4022F6B36CDD536806C3BFC75785
estrus/72920 115_334.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:00:25	3815454	D85C355D255549312AC5F48D32F8764D
estrus/73020 102_381.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:11	4973791	A3F5856A5BB4A6F726A71618C8FFC7C7
estrus/73020 104_388.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:11	5874950	DA7A4EE72ABB7F5CCBE667978C653A23
estrus/73020 104_390.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:11	5387934	6D550286A37754C6FFE89A6746BFB4B1
estrus/73020 104_391.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:11	4937493	0DB80CA02FB5942086C24D89027E582D
estrus/73020 107_398.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:12	5474291	BC9B35319C34903E6F329AC9821221CC
estrus/73020 107_399.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:12	5940150	D8962995508DB38ED68221E157877262
estrus/73020 107_400.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:12	5478639	937E1D1434399CFDF75812122E835E19
estrus/73020 111_413.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:13	5199744	0DD2712DD6355A5D0948FE600AFFE279
estrus/73020 112_414.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:13	5073279	CEDD131CB46AF1710C9AF88A7B7ACDDB
estrus/73020 112_415.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:13	4473166	7A745A5B41C9EC20F8D3793666C80F89
estrus/73020 112_416.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:13	4674691	F6A37A5A05B5D9F68376EB34E8300BD4
estrus/73020 120_443.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:10	4480664	43D9FA76D1E9A0F9AC6603ADE60F41D3
estrus/73020 120_444.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:11	4426844	FB8C0EF04D26FA2A7171B41755E53536
estrus/73020 120_445.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:11	4421236	22FA87304ED48DE6FAE506331AC905A3
estrus/73120 103_456.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	4042051	595D17043E73C3516E0F2258218B1DE5
estrus/73120 104_457.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	4487193	A70245547EAA3B99C152A51E500B8567
estrus/73120 104_458.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	4437650	9986A708820AC2CF08488601E941E174
estrus/73120 104_460.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	4375865	5268517C28E67B30243C38CAAEDE17F1
estrus/73120 105_467.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	4198449	75F2F241821317308AC9F6F57E364D43
estrus/73120 105_468.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	4262664	B78C64926DBDA1DDA4E14024DF793970
estrus/73120 105_469.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	4275508	A1C3012EA7E027F6FB84A6175FA85A35
estrus/73120 106_471.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	4161478	FA9D021836F7AF42DB12EB3F90966FF0
estrus/73120 107_473.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	4811650	AD6C5EE0788AF9BF2A917AD71E2CD11D
estrus/73120 108_476.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	5149907	D1E65A66904C044F7C88F00A50AAEBC9
estrus/73120 108_477.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	5416946	4B6922AA59AD9CC0516E4994D75B156E
estrus/73120 108_478.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	4877515	FDA8A8A16098DACF387E9D3654531CF5
estrus/73120 111_485.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	4326491	EE99175A1A16D6B7BEC7479A2EB28D28
estrus/73120 111_486.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	4447870	0B0F7FD8787519A7D56402E515922CB2
estrus/73120 111_487.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	5038154	290412D5901B4D6B9DB86BD84C19C92D
estrus/73120 117_504.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:19	4038446	DC2CBD920412E8701A8C8085FA5AB290
estrus/73120 117_505.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:19	4244608	AA6B3DED3FB9E4B4FFA2DBC7A71BA616
estrus/73120 117_506.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:19	4394449	053FF0C3B573FB71C256B1BB5C751802
estrus/73120 118_507.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:20	4432681	B7286A8670479723742F5DDE2924A4C3
estrus/73120 118_508.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:20	4565656	360487DA49B54A71543F12AAE947323C
estrus/73120 118_509.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:20	4428988	CBAC05F59873F054167593083F49B690
estrus/73120 119_510.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:20	4288503	7EB19455A8D4B44FCD4E71F27425EF5D
estrus/73120 119_511.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:20	4251060	5B87DCFF6953609C53AA467B64E4CCFD
estrus/73120 120_513.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:20	4174437	C8DBFC7663157BCDFA94A3C14B2A4C66
estrus/73120 120_514.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:20	4199188	E5646294ED5AA1F7A84DB50400BEE197
estrus/73120 120_515.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:20	4224497	37E94323B5AC34B3B85810E552B38D1A
estrus/7_10_20_01 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:16	2483195	46BE8CFCED32C2B09D6DF0323C1102D3
estrus/7_10_20_03 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:14	2109639	CAC6F23B6C4A2B5F994C83AEE6E6A9B3
estrus/7_10_20_04 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:14	2253190	FC0D77E6D331319235B6C492EA7C2A78
estrus/7_10_20_05 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:14	1939017	0F3BA865542FAE775A3782D793D35202
estrus/7_10_20_1 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:21	2120608	14A6ECD1583442786D13D6BFF56D309B
estrus/7_10_20_1 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:37	1951651	073C3DD991E927A91F31F97267932E3D
estrus/7_10_20_1.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:42	1786074	ACDAF9197D692F5BEE3359C44CB615E5
estrus/7_10_20_2 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:37	2110536	D739B3803E0ED74081A681DCEF3E1CB9
estrus/7_10_20_2.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:42	1720163	F95478ED579FC2E4E5182B5C6300C738
estrus/7_10_20_3 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:21	2257779	168BF481FD62BA90B38029B20BE83FCA
estrus/7_10_20_3 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:37	2102572	A71C75C253A612033DACC85ED333E6F8
estrus/7_10_20_4 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:21	2215406	A8A311C702718DED1DCDB53DA68E6F44
estrus/7_10_20_4 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:37	2257499	1AF118ED4CF37A42538972898BE2715E
estrus/7_10_20_4 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	1892210	B7FE7ACD7713F397746426E3B043010A
estrus/7_11_20_01 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	2125827	77CAA8ED7C637E74E712C5AEBB62C19E
estrus/7_11_20_01 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:19:59	2218799	43447E8EB600E5C7D067ECFD9BB4B643
estrus/7_11_20_01 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:52	2163645	682962F432A340589F94D19F859186A8
estrus/7_11_20_01 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:48	2155908	A57F175E8A9E682F78F0D33D9B628145
estrus/7_11_20_01 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:21	1898496	C9116CB724A6EC1522609AC42B14ECB5
estrus/7_11_20_01 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:37	1916234	10CC1546CACF1B2C7EE509A113E6AC99
estrus/7_11_20_01.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:46	1674488	6A4856C63220C10A3D36F8CCFDCECF95
estrus/7_11_20_02 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	2171926	934CD21B9B705F362515D010A6C3AC5F
estrus/7_11_20_02 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:19:59	2298002	CC7B741F4022848B1681D78916D9FDD6
estrus/7_11_20_02 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:52	2111484	CB8EB972649489EA2D6FE65333BC245E
estrus/7_11_20_02 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:48	2110526	3C671665DB9E2557AC5644690DEA982C
estrus/7_11_20_02 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:16	2390575	80C058C239C14F2B3DBBCCD5396EE6CE
estrus/7_11_20_02 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:22	1903535	6EA7FEC89DEB453AC6D2E749152DDC03
estrus/7_11_20_02 (9).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:37	1805109	C01D0E690570628291101F76B1D561DC
estrus/7_11_20_02.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:46	2191204	19B36EB4F3F48A0254CABAA6E2B1FD7E
estrus/7_11_20_03 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	2044508	372DBBFF58A9B64BEE5A1D175243981A
estrus/7_11_20_03 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	1923954	6C34A15FB185E109C338698C3F97B9BE
estrus/7_11_20_03 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:19:59	2276651	80B2BC865521FE2AAA62E4ABA5477DDE
estrus/7_11_20_03 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:52	2011843	EAA3F6F7802573CF224619B6757884E9
estrus/7_11_20_03 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:48	2148464	F8D81D141EF1D13B0269379B91646A6E
estrus/7_11_20_03 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:16	2164707	A9B4AB10475FDF71CE465B75ECF89CBD
estrus/7_11_20_03 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:22	1974827	56C83BFCE19EC80B3C1CEF37840B377B
estrus/7_11_20_03 (9).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:37	1947363	0A69FD7967DD86031A9626C3A6F75F29
estrus/7_11_20_03.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:46	2181481	C1AD9D62BAD1B395FCC8B622D2D1229D
estrus/7_11_20_04 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	2053802	BF223EDB54175CE5373133C3DD8D8638
estrus/7_11_20_04 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:19:59	2251294	0E015E09F9BD4E68CD0BD377163F4A37
estrus/7_11_20_04 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:52	2107216	6E6C73F5EA71B5C8C8576CFDDF015665
estrus/7_11_20_04 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:48	2120644	164D079AD8E18E0E98ED50FDEC637F73
estrus/7_11_20_04 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:16	2120919	9C71F61FF4BA8C0010609328971A2E64
estrus/7_11_20_04.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:46	1972896	553E656756166B037D05D2BDDC1EBFBC
estrus/7_11_20_05 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	1885752	BF2FCC9FD758709AD91D569611FBDBBE
estrus/7_11_20_05 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	2074688	7D451AF40B12E711563EF7FA1D9EA83A
estrus/7_11_20_05 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:19:59	1712596	95C72CB123A13545357EB4AFCD8037EE
estrus/7_11_20_05 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:52	2184973	55BB340F9172ED9FAD56E1E9D5D8ED39
estrus/7_11_20_05 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:48	1980312	6BFF74F05EA7A197636EAE10CC45F366
estrus/7_11_20_05 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:16	2480741	2D39B43B6F29592A246F6199669D4F98
estrus/7_11_20_05 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:22	1938119	BFCC99205EB2AF5F6215ADE1D1211259
estrus/7_11_20_05 (9).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:37	1798345	4425DEDF596ABE1D6460B77602D2A4D1
estrus/7_11_20_05.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:46	2012487	33DBB19191DB24688583D50311F89EAC
estrus/7_11_20_06 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:48	2111256	B74C3271AFFEA725A16EDDAAA22D8B45
estrus/7_11_20_06 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:16	2285749	E1306B492B1B734E9C3525FAA8CAB78A
estrus/7_11_20_06 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	1765693	FD4A24BE06B08415B6C4FB27A0C0BEA1
estrus/7_11_20_06.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:44	2108908	B1FA8E20970750B1B3DA46AEB0E8D368
estrus/7_11_20_07 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:16	2265325	4AA9EC6459C3C54C71754DD201DA2BD5
estrus/7_11_20_07.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:44	2068711	8FEC41BDFA1E8641F830885519592DED
estrus/7_12_20_01 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	2016335	0E4EAB0CFACACB2F1DEE24329BEA98FB
estrus/7_12_20_01.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:46	2047513	2F306C1D7824EC63DB7B43B1948AA68D
estrus/7_12_20_02 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	2137464	2561DCFAEA2858164773E55554BCF202
estrus/7_12_20_02 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:03	1992552	9A379799969CC0A99C8369A8D0EB2962
estrus/7_12_20_03 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	2154526	8A85DBBD29D5A3D4899478199207C9D1
estrus/7_12_20_03 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	2254291	24342FFB47CE79F2AE4E8DADF03B5766
estrus/7_12_20_03 (9).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:38	1962281	7B02EE35C47174B8E6D1020AA616350C
estrus/7_12_20_03.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:47	2217639	2F3D77BEABE043E0D1571053B79D69E5
estrus/7_12_20_04 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	2060349	55D195B5341125B7BCA5230D59E669FC
estrus/7_12_20_04 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:45	2024822	8FA2B028CE357766DF460A368ED3FA92
estrus/7_12_20_04 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:22	2025525	F18259EA750E5B63475482D310BE005A
estrus/7_12_20_04.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:47	1977648	141D320CDDD263C089C8299C941CC651
estrus/7_12_20_05 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	2271906	F38395EC77BE9C37580FC2300F0D80E3
estrus/7_12_20_05 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:45	2094136	FB936DD42019D093535CCB2FE0ED0F02
estrus/7_12_20_05 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:03	2034375	362D4ED100527687511D0EB11CB2D0C6
