Files	SourceLab	Magnification	Stain	Species	Strain	DateAdded	FileSize_bytes_	md5
diestrus/D_b_E0090143_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:15	1742396	D38FF66212BB0D37FF6DBE671F18FC4C
diestrus/D_b_E0090148_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:15	1838206	E61C4EA1CF7B37AC9D88823C8CFD3339
diestrus/D_b_E0090149_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:15	1902782	1EF629BB8456D87D7AD95FDE0A4AEFCC
diestrus/D_b_E0090150_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:15	1809330	81949894B91AE067F6C1B58C0987BA5E
diestrus/D_b_E0090151_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:15	1930894	BA14E06032467EFD57085A4C6828591A
diestrus/D_b_E0090152_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:15	2034231	11E0D3EEA25893A3009E62EEBF55F999
diestrus/D_b_E0090154_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:15	1776495	79791E9B255042A9C4BDC40F3C39CD29
diestrus/D_b_E0090155_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:15	2136416	D85053538CA16B2C6B5D7CB769DD857C
diestrus/D_b_E0090156_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:15	1793107	C5F4E2B4E1E15526D88B8BADFC154228
diestrus/D_b_E0090157_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:15	1942761	4C17F74E072B8531B512D5E53022286E
diestrus/D_b_E0090158_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:15	1852035	AE82F4DDB5BF7030FB3FC326C24305F6
diestrus/D_b_E0090160_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:15	2104548	F366D7B7D2D068661EC42FEBA8D357A6
diestrus/D_b_E0090161_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:15	1850541	2D43C859D57DB5B79165D44CE0A45F1F
diestrus/D_b_E0090162_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1854699	B7451C5DE907B1F5633A1E08645C6EB7
diestrus/D_b_E0090163_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	2263985	B27D6CFA536C8ECDC938C27AE9ED9C37
diestrus/D_b_E0090164_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	2549231	592D2F73FB59A01454C40BD791DC48D1
diestrus/D_b_E0090166_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1786508	1BDC01D7D4A16AD4F1EBBAF5F0AA78C2
diestrus/D_b_E0090167_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	2086115	687EFE88BF3F4B3A3DB6B7D7EF2DC7B5
diestrus/D_b_E0090168_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	2121411	CD3C5F57997DDCE41AAF329A8330A143
diestrus/D_b_E0090169_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	2079628	98EE3F8018BD3279E1FEC8289C0291BA
diestrus/D_b_E0090170_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1984936	15996AC43A4D88AC796F391F0CBCAB1E
diestrus/D_b_E0090172_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1742389	59249268F6DFC8C8B8A549BDA7ADABE8
diestrus/D_b_E0090173_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1959822	0D3584053F7BC228B45B03A16691752D
diestrus/D_b_E0090174_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	2217915	A3FC8660D8752B900DD317911AB7230E
diestrus/D_b_E0090175_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1934761	E596D082806DAF3AA79C05EF725ACB52
diestrus/D_b_E0090176_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1993161	B4FC715A9029436832439D9E0D3D38E6
diestrus/D_b_E0090178_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1952236	CB15CA6430C8719A9C45390362C3212F
diestrus/D_b_E0090179_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1806995	F5F8D94790366FE8D1231818AA0D4DF0
diestrus/D_b_E0090180_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	2031054	304E189A6B9564A7C088D661FA20281E
diestrus/D_b_E0090181_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1697399	9C96242C411EE4F2FBB53253FDF5F480
diestrus/D_b_E0090182_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1672978	67C7EAE8D7AFAC73F8D411C4E1F3B101
diestrus/D_b_E0090185_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1780274	493DC53F28E3BB43A9BB0D20E23FE97B
diestrus/D_b_E0090186_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1982874	0E23C6321B58B908BAC903E4F2272B40
diestrus/D_b_E0090187_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	2275296	03B1BD7CC827597CDAB4388199C6E683
diestrus/D_b_E0090188_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	2582624	94CED76CBEC7AA22D4347A7551412A80
diestrus/D_b_E0090189_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1861561	2446A2F0889ABA41F4553BBAFAB6365F
diestrus/D_b_E0090191_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1969822	134274C4021924D018D282DE19C460D9
diestrus/D_b_E0090192_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1810294	E5D1F18B76735B18146E57564F2CFA5C
diestrus/D_b_E0090193_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1888661	4F9BA3B8D7AAF1C134C73FD351F522BC
diestrus/D_b_E0090194_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	2048565	A67FCC1C28D7383213921E64D3B3E64A
diestrus/D_b_E0090195_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1879481	B69576BC0B7BE6230A72689E5213FAB1
diestrus/D_b_E0090197_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:16	1857851	3BAB2C08DA917F9DE81196D76FD00817
diestrus/D_b_E0090198_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:17	1960751	02668AD95DB4765EFB34992DF7C7F014
diestrus/D_b_E0090199_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:17	1867467	D093F2539E1E1C675CB2AEEE9FB552BB
diestrus/D_b_E0090200_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:17	1772496	C65A7E733645C657E4EB48AEE3B1E227
diestrus/D_b_E0090201_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:17	1776832	5A2156CF133A90979AF8D9195CC648ED
diestrus/D_b_E0090203_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:17	1929456	9797A629BDAEA9FA7FC88A82F6EE221E
diestrus/D_b_E0090204_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:17	2536266	493BEABF131BD982EA07F48E11F2B43F
diestrus/D_b_E0090205_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:17	2365069	CB6DD70DB6F866665BC0BB54F42870C1
diestrus/D_b_E0090206_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:17	1834798	B3D647DB305B6D3C39EE2EF776663763
diestrus/D_b_E0090207_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:17	2361911	668C2ABF29A588974A34FA2330F7C0C3
diestrus/D_b_E0090209_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:17	1903338	D8B024E597A54ED6A63551F2FD27B0E4
diestrus/D_b_E0090210_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:17	2095416	CF0EB6686CA829C905F20707DCBF8658
diestrus/D_b_E0090211_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:17	2428291	0FCD9F3CCA89D1B57DD4961DFD2997E8
diestrus/D_b_E0090212_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:17	2015001	B5282A1025A0306DD0C322C0739C1D09
diestrus/D_b_E0090213_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:18	1894160	2036D065A3AF3A513A79FB3DB115D6EF
diestrus/D_b_E0090215_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:18	1841916	D909BE6DB83FFAC6C92FDD8B51B4C64D
diestrus/D_b_E0090216_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:18	2486206	770057DF9D1423E582008D65D48CE185
diestrus/D_b_E0090217_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:18	2590135	1A952B7119B248FCCCBED9AE9CCDB09A
diestrus/D_b_E0090218_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:18	2176275	C7B425BACB4E5B81E010CE362329E4AE
diestrus/D_b_E0090219_Auto4.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:18	2170471	CF96D42C20F958A5A17CC417E368263C
diestrus/D_c_10_e2_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:23	2515660	5E03BA72DF52244B64824F0B0E3032A4
diestrus/D_c_10_e3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:23	2027694	ECFF19E853713CF1486463F713C03388
diestrus/D_c_10_e5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:23	1846614	36F2D6A868C52604CB072439E1A3387B
diestrus/D_c_10a1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:18	2812132	45C25C52EBB8DA41F95267C2B19B0409
diestrus/D_c_10a2_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:18	2078711	58316770EBCFF2D21D7EF49D07FB3417
diestrus/D_c_10a5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:18	2519256	66D0624BC6DBE2B1C031E6BD7AF70796
diestrus/D_c_10b3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:18	2612458	4C4886A0F39872E6829CC3ABDD9F89FD
diestrus/D_c_10b4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:18	2668144	6434BDA36C4BD8236BADF251EE312DDC
diestrus/D_c_10c3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:19	2570912	A82E8FA854C626B3CF04115C593E50D2
diestrus/D_c_10c4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:19	2575468	CE3CD9DFA6B21FC99E971E5DF39E228C
diestrus/D_c_10c5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:19	2145622	A671976EC194F3B6119A690CD2C22D11
diestrus/D_c_10d1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:19	1822084	F0ED386F9142B292660DB0ADCA042840
diestrus/D_c_10d4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:19	2237983	A4E327F8EBDBA5835DB67B52CD161FF8
diestrus/D_c_10d5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:19	2215173	EF02C83DE2B9B2C0DEDDFC6B7362EAC1
diestrus/D_c_10f1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:19	2604339	91185253448CD4E8AAF277CA6E45B913
diestrus/D_c_10f4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:19	2611240	8D8F688978000B2CA176617A95B6C8CD
diestrus/D_c_10g4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:19	2832928	A1557978594A9D04F75D4906918EBC06
diestrus/D_c_10h3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:19	2372886	C02FC5A8F87E4C1E41957D806B20FF49
diestrus/D_c_10h4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:19	2263683	23ABF1B13D5254A3AE1CB9B347457A31
diestrus/D_c_10h5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:19	2078949	0615C7CD96DBEC0C93BBF88D0EEAE968
diestrus/D_c_10i3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:19	2197479	93835D1C04C19AD2999F64DB7C5ADAF8
diestrus/D_c_10i4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	2295040	9984F28D56922DBAEA708F6F4B42C6F9
diestrus/D_c_10i5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	2005354	639137F7B56D9DB6B4DDA5F3803ABF50
diestrus/D_c_10j1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	1999851	1BF9FE3AC43EC3B27EB0C984684F4A12
diestrus/D_c_10j4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	2774165	AE3F3C59B8723E8A53F557D94AC1C155
diestrus/D_c_10j5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	2098846	D8BD5D719540A6B56056E6DA890C477E
diestrus/D_c_10k4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	2402235	123682B9CB91C4FE4D6C4C4220C52270
diestrus/D_c_10m1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	2461676	91BA8F5BFB8B11E3D8274C6684493038
diestrus/D_c_10m2_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	2120633	7FAC85A1C8D88F01811B38C13FC283B1
diestrus/D_c_10m3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	2554620	865E5685A4AF8FD24D604C0861493CF8
diestrus/D_c_10m4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	2345344	29C3618146105A42416915EDF7FE2B0F
diestrus/D_c_10m5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	2023594	A2A9920FBFA6FDB74DF163D21CB7C781
diestrus/D_c_10n1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	2253729	172D97DF2C1BE4DF511A7C935DBCC24C
diestrus/D_c_10n2_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	2239354	70442F7E96D79B1AD2985E3E5ADE7489
diestrus/D_c_10n3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	2453747	14D49DF1159659E810FBBF180E29BDDD
diestrus/D_c_10n4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	1894382	3E52F7DE0765DA92673C06223C4FC7BC
diestrus/D_c_10n5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:20	2142499	91BA2C1637491807B150E36CBC888080
diestrus/D_c_10o1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2123278	9B6D6997F5592A8995A431A818DB9BEF
diestrus/D_c_10o2_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2225648	C116CC36D0DC784DD1154B8CD6EEACE0
diestrus/D_c_10o3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2122290	64C10AB021EAB5078107102FF1BE5E84
diestrus/D_c_10o4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2117674	43B7D89217D043ED4C5AAEB600736540
diestrus/D_c_10o5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	1957780	8AD220A835E299DB737BCC1B9479EA8B
diestrus/D_c_10p1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2066715	AC2DBE6BB46C328B178FC90F57E03BA9
diestrus/D_c_10p2_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2031436	CB7B38C6356E0499D1184F29BB8946D8
diestrus/D_c_10p3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2025608	CB02FEFFA3F1E2D1D244536BD25F6368
diestrus/D_c_10p4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2653865	BB51F987C699F461A4C10EE93C653168
diestrus/D_c_10p5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2193842	C7B28E8FE1DFD69DB430577ABCFBBC41
diestrus/D_c_10q1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2162292	8531B2C5FCDDBE8CF562C9232912E988
diestrus/D_c_10q2_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2550352	37842C5FFE609BC60959261AEC82F60F
diestrus/D_c_10q3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2563485	524E781CE238DB869D1AF66B0E71E5D7
diestrus/D_c_10q4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2016198	6FF1AE76D5A0B6B459A827F4B64BD7D2
diestrus/D_c_10q5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2460140	6F0624DFE077E15676678F6AB013EA4B
diestrus/D_c_10r1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2275345	1AD31417DF98C20E469F9D16CE2E5AC2
diestrus/D_c_10r2_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2372573	773D7C1C9BBCDE858FFDD50D48783577
diestrus/D_c_10r3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2015464	3B33B2B72214273E61DA2110815184D9
diestrus/D_c_10r4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:21	2183643	854C7338DD3FB6FAAEC885D87DF37C82
diestrus/D_c_10r5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	2009745	6A1D1979ECF6062DF59D1E29D5CE3F88
diestrus/D_c_10s1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	1932590	FCF2BA507CF8CD67E8022739A24FC905
diestrus/D_c_10s2_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	2391198	0633D4E05B50D1C113F6DB2180BCAA62
diestrus/D_c_10s3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	2454451	053B5D812E8B57B92626C7BB5457C562
diestrus/D_c_10s4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	2084794	28E2B895ABE44A03ADB75AA4402358E8
diestrus/D_c_10s5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	2010515	1AEA046B348C0D0FA839B27150412A55
diestrus/D_c_10t1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	1826195	E8C34B63C5CCAFD9255EADEF9BECDBA4
diestrus/D_c_10t2_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	2173644	EA092D8E24192E036C1648494D38EE18
diestrus/D_c_10t3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	2237087	2FCA661E31A0740E446A748B5D23BC9C
diestrus/D_c_10t4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	1973275	9796C7CC7A3953E76D6B654409D6C924
diestrus/D_c_10t5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	2238117	B30C260E1208FC916EDC2E54725612AB
diestrus/D_c_10u1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	2748535	2065DE374A24888AEC4E4DD734FD910B
diestrus/D_c_10u2_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	2210301	33B6699C5663F924788720FB762D1606
diestrus/D_c_10u3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	2005742	5940BABB0006C69CA610BD7DC59E9080
diestrus/D_c_10u4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	1925638	EFCE8121E6BFBC69AB04D63B6D17C8C5
diestrus/D_c_10u5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	1923511	209E645F1D281A0D2D67D2024F664700
diestrus/D_c_10v1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	2063158	3BD998F4CBEB23614D8C5F5C8810F650
diestrus/D_c_10v2_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	1941306	9021A065A3F8FAAF2BAA6A0A736EB0F3
diestrus/D_c_10v3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	2189176	8AEB45FAAA36411E07894E486F404427
diestrus/D_c_10v4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	2194488	CB19D45AEC436CE4958BC6A52D4B5E3C
diestrus/D_c_10v5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:22	1962104	13455DED9E99B0620676F386C5D4A625
diestrus/D_c_10w1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:23	2094958	1427DBBCF7BD2CA66C9933F68FF5237D
diestrus/D_c_10w2_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:23	2915221	D1100C47B5B62FC4034A81B56E34FFB2
diestrus/D_c_10w3_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:23	2271075	93C290CEFA0F6D85260673D1C0E79C43
diestrus/D_c_10w4_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:23	2108722	3E0C7EFD431C57383D9DF694CDF535AC
diestrus/D_c_10w5_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:23	2235478	36C24CAAD5FC4B8D3896CEB6750CF9AB
diestrus/D_c_10x1_Auto2_train.png	Sutoh	10X	Giemsa Stain	Mouse	C57BL/6J WT	13-Oct-2020 18:04:23	2342976	C38B1DA9D0CB9847AF2D65EF903E2F5C
