Files	SourceLab	Magnification	Stain	Species	Strain	DateAdded	FileSize_bytes_	md5
proestrus/73120 102_464.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:20	4072699	6CEC79F061E3182D8C925863377FBCBD
proestrus/73120 102_465.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:20	4102969	58C7DC97C7E0D736DE3438A1E2A0F698
proestrus/73120 102_466.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:20	4216724	2169EA7C16383AB1528A8B4E493680AC
proestrus/73120 103_454.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	3939644	D41D8CD98F00B204E9800998ECF8427E
proestrus/73120 103_455.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	3927009	D41D8CD98F00B204E9800998ECF8427E
proestrus/73120 106_470.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	4232556	DFE0976D7B6442B2A3C48DFB41B6F85A
proestrus/73120 106_472.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	4227508	EE359BD5A40678F04DA6D17E048809D5
proestrus/73120 107_474.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	4107404	8D5B9DD7C8C6F7248D8269351F0CD7F0
proestrus/73120 107_475.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:21	4349368	04C83F8E800A1F228E97EAC8421B4543
proestrus/73120 109_479.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	3898684	18F461381BDF1EC123B13945220A4530
proestrus/73120 109_480.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	3972315	E83AED91B20B283E1803217E586756EF
proestrus/73120 109_481.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	3940173	7701F00B38F918534DDC352DBF8F51BC
proestrus/73120 110_482.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	3924407	2E168F04AE160410B76788FCDE788873
proestrus/73120 110_483.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	3955821	EF350C7508528F2D299569AF53FE2F80
proestrus/73120 110_484.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	3966621	A3EB5BA8EBCF6CD1AB57AA3876AB4E5C
proestrus/73120 112_488.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	4163921	EE9517C66E8472D4DB1F9701A3B46E9E
proestrus/73120 112_489.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	4097672	ABCB69DC65EEF68E560C4AF25BE52354
proestrus/73120 112_490.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	4178064	E3318C29EE3DA2059C7638B63EF5DBC3
proestrus/73120 113_491.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:22	3993184	BB57BCB828222FE26D3353763ACCC340
proestrus/73120 113_492.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:23	4020781	E3AED925F0AC7336824737FAB98978B1
proestrus/73120 113_493.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:19	4050190	93EF2EA0C043024F597A982C60EFB5B5
proestrus/73120 114_494.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:19	3878146	498370CDE125958B58041992829B816E
proestrus/73120 114_495.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:19	3901519	43883B01C7D64A2820515BC614406798
proestrus/73120 114_497.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:19	3931000	76CE787F62F24D3897B34F0FA5B74007
proestrus/73120 115_498.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:19	3921594	CE95AE45BA8BC701E147AAD1D0A63040
proestrus/73120 115_499.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:19	3874522	D27D75C69E7983838ECF1168B748496A
proestrus/73120 115_500.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:19	3915396	B49132FF6E89668B15DF39C5A085D53B
proestrus/73120 116_501.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:19	4109500	FB071BC233CD9E3B4CC38A1D76591A5E
proestrus/73120 116_502.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:19	4212281	847C2248FC8A394E5818BCAEF5AA43CD
proestrus/73120 116_503.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:19	4123934	94C3DCBCB3C6BA7DF9EAD960D4F93590
proestrus/73120 119_512.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:06:20	4312225	B2F80FA1FC28F5ED60AC1D8E85C34936
proestrus/7_10_20_02 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:51	1928154	256D4776141B604DFCDC0FDF4E61EE62
proestrus/7_10_20_03 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:51	1675022	F8C0FA738BD4D512B80907293F3FBE44
proestrus/7_10_20_04 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:51	1905347	73C31515AE6B34FF2986A2E5524C87C8
proestrus/7_10_20_05 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:51	1749106	AF53DA7B91885AFEB7FE37D7298075A4
proestrus/7_10_20_1 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	1937790	93D3052EDFF8674888C0A3F681FE1D70
proestrus/7_10_20_3 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	1996115	70236713D3CC7C9EF1233B17C4E9E552
proestrus/7_10_20_3.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:42	1741068	0A9DE0DC751DB1FB777BDC54BE35A016
proestrus/7_10_20_4 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	1809026	7D550908F7D4F4A9BFC36CED30F43C6B
proestrus/7_10_20_4.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:42	2178938	5C2C5CAEC5389D08451C8278B40BA978
proestrus/7_10_20_5 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:37	1975645	0FCDFB863F66CBACE7082D708B50906A
proestrus/7_10_20_5 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	1950052	BC6F2CED66E8D5962B758A3C21349C7C
proestrus/7_10_20_5 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	2041226	6110F95E736561793A3EDCA55936A609
proestrus/7_10_20_5.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:43	2003100	47143A0F0E72A98DAD1142DA42CC3382
proestrus/7_10_20_6 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	2139357	C7CF55B18C8C99DBD1D41619264D9001
proestrus/7_10_20_6.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:43	1903712	54C0BBCF14A551FFEC0C4FD4D6099678
proestrus/7_10_20_7.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:43	1826163	15CEBFC10559E12AA5EDE210C5DB1214
proestrus/7_10_20_8.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:43	1769425	6595629C040953F358A8DBC73C792098
proestrus/7_10_20_9.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:43	1693753	A0B367C8B763FE69147EFE1983AA4388
proestrus/7_11_20_01 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:14	1796537	3C3B97DD0BBA3F609EA3DB8AD4680DE6
proestrus/7_11_20_01 (9).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	2031208	0A8571500ABB3AD89F2CBC34438E8C6C
proestrus/7_11_20_02 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	1886416	F2DB59EDC20E89AA255A459D73AD394B
proestrus/7_11_20_02 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:14	1817035	6C796AB1029C1DE7489D9D11F252D054
proestrus/7_11_20_02 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:03	1797512	BF676B2EABC139724BE425E048502855
proestrus/7_11_20_03 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:14	1955700	9CD3CD28FBB1846BF3F3B23FB85B6732
proestrus/7_11_20_03 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:44	2044227	E1964B9254A68F2B26F61C402088523A
proestrus/7_11_20_03 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:03	1792882	FBE583EE1E65292D4DC37A376A845A7A
proestrus/7_11_20_04 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	1924491	5B05C5040CB96B7DB69CB242FE950E4E
proestrus/7_11_20_04 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:44	2254618	C6FCB94ED549E261EC35486D4DBD3882
proestrus/7_11_20_04 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:03	1818254	08DEEDBCD1DEC2933A15BD01C4DF7552
proestrus/7_11_20_04 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:22	1943795	578CE1C9F0A9D1120322091CABEB513E
proestrus/7_11_20_04 (9).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:37	1927899	239031AB33021E6E890AC4F46F97ED4E
proestrus/7_11_20_05 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:44	2034239	007EADD3AB0144F50DF94E8D8E91C89D
proestrus/7_11_20_05 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:03	1939262	98712613076A356D3D0A15702BCE496C
proestrus/7_11_20_06 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:44	2010967	35520CAA536CB011039C4496916BDEE3
proestrus/7_11_20_06 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	2071281	5E30986CD91C705A0A128F815346800B
proestrus/7_11_20_07 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:44	1789459	41622572AFC636FD7A6ACFF279D618D7
proestrus/7_11_20_07 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:38	2096679	0A716D444306C36C275F7A75E11A7F24
proestrus/7_12_20_01 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	2274187	6C01179720BB25F45181A22E698BFB03
proestrus/7_12_20_01 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:20:00	2046285	3FD1BC043523D7DBF4271E483C83225C
proestrus/7_12_20_01 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:52	2017315	4AC1585312F83E8C6F71BC522FCE921F
proestrus/7_12_20_01 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:48	1941985	7B3C2AD1CB347E3F5CB1848279383391
proestrus/7_12_20_02 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	2246808	4CB071ADAAF1960D2E7B9AC951747213
proestrus/7_12_20_02 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:14	2161182	DFAEA5D3A1B1F13787F6CDE6B095DC69
proestrus/7_12_20_02 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:20:00	2066406	F64677679A807DB2607EECDE03E389D2
proestrus/7_12_20_02 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:48	1948947	9D70FDDBC2ED7573E4840723198EA15D
proestrus/7_12_20_02 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:44	2112921	7DEBE69686170706D13943A81B813118
proestrus/7_12_20_02 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:22	1927093	7C0AA65DE786CA04C6AD8B3EE32DC494
proestrus/7_12_20_02 (9).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:38	1944843	7BC4F21FF1734C4CD25657F7712341F8
proestrus/7_12_20_02.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:46	2074513	49DFCFBBF173AA13FD442AA40E0773F6
proestrus/7_12_20_03 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:15	2163406	674A86ED5CE5572B02B33B0279D2A454
proestrus/7_12_20_03 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:20:00	2049730	DD2EEEA6D98A7777217504EBD94D7012
proestrus/7_12_20_03 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:52	1935656	F8F28F86B14AFDC79149D531C7C988A4
proestrus/7_12_20_03 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:49	1991164	0F5780A705D991AAAE772876A2A1D805
proestrus/7_12_20_03 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:03	2033075	687C5B69493975B9B7E5E090CC3F3020
proestrus/7_12_20_03 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:22	2050362	5247D20281F24E0012B06A2200E2C327
proestrus/7_12_20_04 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	2177438	DEF3E0DD3E314C9CEC3A55D64B25A1B5
proestrus/7_12_20_04 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:15	2136843	9D1BBD2759809937FAC8B02145EA2085
proestrus/7_12_20_04 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:20:00	1961517	31325CCAED235F5E38381E387484CB4A
proestrus/7_12_20_04 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:52	1971084	65CCB037E7963DA6ABCFE9B6BE4F9011
proestrus/7_12_20_04 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:49	2070050	013206114D6661E5ECFE201FCC05E0CA
proestrus/7_12_20_04 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:03	2036710	FE011A8F52F44FAEF5FE414472530DDA
proestrus/7_12_20_04 (9).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:38	2036161	9B3864B8A8C4B35DA3F0883FE0089DDE
proestrus/7_12_20_05 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:15	2007962	919B98328A53EAABD18B178D115F80ED
proestrus/7_12_20_05 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:20:00	2129405	688E0CB597F578571D0CB73B3C4946F4
proestrus/7_12_20_05 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:52	2079320	13AEA3D4A76B8080FDA471F4DEF678D1
proestrus/7_12_20_05 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:49	2086000	8F71E6E5715639E4148C5FD754A1A2D9
proestrus/7_12_20_05 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:38	2038039	0EBCC88A40EAA9AF4B08319E9EC3BBEC
proestrus/7_12_20_06 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:52	2053411	2BB258DC75BC89874CD05EC01F2E0DB3
proestrus/7_12_20_06 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:49	2120906	3032ED7F9DBA79F3366C2FD6F457BEF4
proestrus/7_12_20_06 (7).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:02	2299176	44AA2DB7CCE4884D53A77BD367002EE2
proestrus/7_12_20_06.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:19:54	2224128	FA1A9BE59BCF6A2D67625B13DF0FF355
proestrus/7_12_20_07.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:44	1819715	295EC84613F80B4881A08785576A0BD8
proestrus/7_13_20_01 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:20:00	2022668	250090BD160DB7B1712F92AABC7246D9
proestrus/7_13_20_01 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:52	2008376	C46624FC558673E3BEB25FE6B9E3C515
proestrus/7_13_20_01 (9).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:38	1859613	3880BF80CB44E39648932647FD73007A
proestrus/7_13_20_02 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	2039870	F58A25F81468812EA22B1EC905D663EB
proestrus/7_13_20_02 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:16	1995561	D41D8CD98F00B204E9800998ECF8427E
proestrus/7_13_20_02 (9).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:38	1858540	D41D8CD98F00B204E9800998ECF8427E
proestrus/7_13_20_03 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:52	2058210	A1B23FA6BC808156496BB791459CA94B
proestrus/7_13_20_03 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:22	2163959	61285BD5F2E69ABF33E82E95C54839CD
proestrus/7_13_20_04 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	1917492	1B9E3F5C2DC26D1F505E610640CB0EDA
proestrus/7_13_20_04 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:20:00	2099444	506DE2D7B4D6A556F28BD85E2E4F2357
proestrus/7_13_20_04 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:52	2049624	28D2B9272BF42EBECED1AD5BFD1F7280
proestrus/7_13_20_04 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:16	2030140	6D3B3AAAF27F93E322E8EC5A442B3C72
proestrus/7_13_20_04 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:22	2060173	97BE42A29E94947673262E600D042F2A
proestrus/7_13_20_04.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:47	1959905	24599228B6901983C886548843893AA4
proestrus/7_13_20_05 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:15	1860899	165FA9D3831C2BF0C1ABDB844AB5EECF
proestrus/7_13_20_05 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:20:00	2085757	079398B5FD2761A0E7725D7724D32E7E
proestrus/7_13_20_05 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:52	1936477	10954AB034EBEA22FED6EABC2E07A53C
proestrus/7_13_20_05 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:17	1970669	4A6449EEF5F969CC3464413CBB11327F
proestrus/7_13_20_05 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:38	1899219	87EEC88FF48B69EDFDBEB44B74FDEB7C
proestrus/7_13_20_05 (9).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:50	1798301	EFBD74E1D28456D6FB3DA022348F0518
proestrus/7_13_20_05.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:47	2018597	6D11333643EF390051F45D0AD01957E2
proestrus/7_13_20_06 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:49	2051360	4A45FC0281D4736DA42EF72A10121734
proestrus/7_13_20_06 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:22	2076532	E9B97DDD0579F4302010F48577AF7B3E
proestrus/7_13_20_06.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:47	2128164	6F8C6BDC29B149339405F2E9A34503EE
proestrus/7_14_20_03 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:15	1673288	AC804783EC55B8D4CD7CDE01381DA2E4
proestrus/7_14_20_03 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:49	1614763	53E9C0EBDFA484490609157C1D6F8079
proestrus/7_14_20_05 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:26:49	1616742	954C777A6F41FD3CC7BB25FBA4C4726E
proestrus/7_15_20_01 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:04	2139353	0C0A2CA14C733484723EEDF69423E3EF
proestrus/7_15_20_01 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:20	2001378	3473DC74347247F9A049E877695A13E7
proestrus/7_15_20_01 (13).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:38	2085165	97BCC458EDC2848B8C9543E76F102C62
proestrus/7_15_20_01(2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:04	2139353	0C0A2CA14C733484723EEDF69423E3EF
proestrus/7_15_20_02(2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:04	2123411	214DAB69D7AD85B455A469D994D22303
proestrus/7_15_20_03 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:20	2067587	F71C355AB3C1E519BBA017064F0EEDBA
proestrus/7_15_20_03 (13).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:36	2073601	C5866975B88136CFAD6FDE8189073310
proestrus/7_15_20_03 (16).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:15	1808545	52C18B0C8EC61EFAC183C37662AF2DCA
proestrus/7_15_20_03(1).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:44	2350426	D2ACB0D933E1B10104A870FFC623F9A6
proestrus/7_15_20_03.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:45	2120020	5D88B08FCD133D84E6508E692FC91011
proestrus/7_15_20_04 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:45	2033071	ED6F565DE562749A954999495BD6FF70
proestrus/7_15_20_04 (11).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:04	2143364	0C15AC07D56D7B7EBA0146269284EB35
proestrus/7_15_20_04 (12).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:20	1935142	A881D0D7D28D95D83A2CBEB12A81E27F
proestrus/7_15_20_04 (13).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:36	2075261	C6176083E6A01FFA24E1A2AB49490D79
proestrus/7_15_20_04 (16).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:13	2020844	3582648454CB22BDDD1D8B2BD3B0DCAF
proestrus/7_15_20_04.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:45	2142202	DB9A5B80BA57199B2CB8DA7CDD8E897B
proestrus/7_15_20_05 (10).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:04	2001023	698D0314902ACB95E2FE4B73DD77F077
proestrus/7_15_20_05 (15).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:13	2059381	AA2F5B1C966D268EF0BD7EBD37BD4D52
proestrus/7_15_20_05 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:22:53	2073579	345B08F7E3249647AE19ADA338947FE8
proestrus/7_15_20_05 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:15	1819965	D122E650DB5FB138E4737F4B41612601
proestrus/7_15_20_05.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:45	2126075	E9CD62D8E1DEED0897850423D190A85A
proestrus/7_15_20_06 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:30:45	1841812	63ADF5F5EBA0EF26249D12461F317613
proestrus/7_15_20_06 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:04	1921608	F50045EBC50C627431FB11006BE23ED9
proestrus/7_15_20_06 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:32:13	2032518	72D349E31EE6577F41BE960D7940F9FB
proestrus/7_15_20_06(2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:31:04	1921608	F50045EBC50C627431FB11006BE23ED9
proestrus/7_15_20_06.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:18:45	1948297	16EDEC597BD349F75E15FE9CA4DE3C4D
