Files	SourceLab	Magnification	Stain	Species	Strain	DateAdded	FileSize_bytes_	md5
metestrus/2019_09_02_9219 R5 AM_2399.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:26	9962	B8FA33B4EA4A1CC1F47FB3EA81C871E2
metestrus/2019_09_02_9219 R5 PM_2418.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:27	5247	5C34C1B84C78D77915BAC87F34C6A5D6
metestrus/2019_09_02_9319 R2 AM_2445.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:31	6641	D565F6086006D59B9C13367B1D4C36A7
metestrus/2019_09_02_9319 R2 AM_2447.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:33	10022	383B7984EA7501934D6FCE4155EE7576
metestrus/2019_09_02_9319 R3 AM_2449.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:57:00	9627	18652C5FDCFB089CEA98D04FF2C39F7F
metestrus/2019_09_02_9319 R5 AM_2454.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:33	5177	E52AC6C74FD1C4912FD9BB07BB51B0FA
metestrus/2019_09_04_9319 R1 PM_2487.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:38	12419	FCAB318C9EF9D5509F5D2F8F319DAB87
metestrus/2019_09_04_9319 R2 PM_2490.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:40	4573	F73828B8D00E52810F2679F2F5704C96
metestrus/2019_09_04_9319 R2 PM_2492.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:11:49	5163	78A802FE21EB435DF109D193E804B561
metestrus/2019_09_04_9319 R6 PM_2504.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:43	7212	29D6CD7B09D57A4A637D80A4CE993719
metestrus/2019_09_04_9419 R1 AM_2505.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:57:06	9533	946FC1AEFBF63F3ACEB2B0C398ACE8A7
metestrus/2019_09_04_9419 R1 AM_2506.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:57:07	8338	EB7F7808877FD12647FC5A670DE3BDB2
metestrus/2019_09_04_9419 R3 AM_2513.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:45	6722	7C747029CE71DB87A23CDE544A5868B6
metestrus/2019_09_04_9419 R3 PM_2476.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:47	4079	77E2E3C349BBEA96B98A316FE8DA0A2B
metestrus/2019_09_04_9419 R3 PM_2477.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:48	4655	A8E67D0860A128930A807CDBDF1607BD
metestrus/2019_09_04_9419 R4 AM_2517.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:49	8116	8C776B5B7155E49B7AD4765C050A554C
metestrus/2019_09_04_9419 R4 PM_2478.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:50	3780	E689F75F6517EB23E87C9EDB59CBF024
metestrus/2019_09_04_9419 R4 PM_2479.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:51	4356	E3E49B6A001E8ACC203B39E7F2EFD8E6
metestrus/2019_09_04_9419 R4 PM_2480.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:51	5800	D01281A32F878EAFBE7D97B9DA620380
metestrus/2019_09_04_9419 R5 AM_2518.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:49:49	5054	36ABC1BAFEAED00A79639AC719BBF44A
metestrus/2019_09_04_9419 R5 AM_2519.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:49:50	8299	3C23334373DF284AE3183DDE9D068B9B
metestrus/2019_09_04_9419 R6 PM_2484.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:49:54	3371	BB2EFB38D78AB26EE28230FE09F4829E
metestrus/2019_09_04_9519 R2 AM_2527.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:49:56	6987	7425A67AE2CDCB037EF0B333FFC4CE4C
metestrus/2019_09_04_9519 R3 AM_2532.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:00	4647	446182DD96E9774D2A2713C089596C0C
metestrus/2019_09_04_9519 R4 AM_2534.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:11:54	6254	4E2740871440BD1136F4622276F50883
metestrus/2019_09_04_9519 R5 AM_2538.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:05:58	19960	A31D4A9522051185A55332B6B21259A4
metestrus/2019_09_05_9519 R2 PM_2548.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:02	6618	8D3C15C8BABF6047AEC42FC0A7290974
metestrus/2019_09_05_9519 R5 PM_2557.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:57:12	8853	96B51D4EF896CFBB5FEDE41E5D884B2F
metestrus/2019_09_05_9619 R1 AM_2563.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:07	4605	28D5FB965551CF6DA18B2ADB205AB749
metestrus/2019_09_05_9619 R5 AM_2573.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:00	6355	15A4287FF53B5737A3D2779D29F0089B
metestrus/2019_09_06_9619 R5 PM_2592.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:06:05	6120	09A6FE5C315A62FFF5E46B4680029E84
metestrus/2019_09_07_9719 R5 PM_2630.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:08	5963	D2F03953019EF9711B652C21749E047A
metestrus/2019_09_07_9819 R2 AM_2637.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:14	4801	C2B8CBB29628336FF8857886500CEDA9
metestrus/2019_09_07_9819 R3 AM_2640.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:09	7154	C715805BB6C845ED702FD4DEAC82AE22
metestrus/2019_09_07_9819 R5 AM_2646.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:16	4800	C1C5C452810BCF772B74D2B0A93CDB77
metestrus/2019_09_07_9819 R6 AM_2651.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:06:12	5181	6C8963A873FD63A6F62CD1D3E1AA3F72
metestrus/2019_09_08_9819 R3 PM_2658.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:22	5129	2BED429CCE6D97DA7657B5189794D164
metestrus/2019_09_08_9819 R3 PM_2659.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:13	6024	ADB1985C9DA77D9460DCC9A81F4FC01D
metestrus/2019_09_08_9819 R3 PM_2660.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:14	5042	AD99EC9EA36D35D17787AFCAE7719A13
metestrus/2019_09_08_9819 R6 PM_2668.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:23	4493	A8D46CF5610999627A55D61755BE5F06
metestrus/2019_09_22_92319 R4 AM_2721.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:57:25	11230	26131A389F24EB3322EA481698DE1ACE
metestrus/2019_09_22_92319 R6 AM_2727.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:16	7094	11FAD9EFDF3E04C8770505FCF6FF1341
metestrus/2019_09_22_92319 R6 AM_2728.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:17	5552	0B955231F69FBEA198F07BFD4B0241FC
metestrus/2019_09_23_92319 R1 LC_2749.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:57:29	14493	B8DA328AB5D3A9C433938D382C84781E
metestrus/2019_09_23_92319 R1 PM_2730.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:19	10721	9D1021BC16A96D03B9B68E73E1FA7C95
metestrus/2019_09_23_92319 R2 PM_2733.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:21	11673	CFD44B5B96A16FAFF23F4BCE0BDB2171
metestrus/2019_09_23_92319 R6 LC_2765.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:06:17	5113	85574BE0639BDBFB0E41CC4A6F727A23
metestrus/2019_09_23_92319 R6 PM_2745.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:23	7621	5172FC08EFE58A594AA58DFD75637C3A
metestrus/2019_09_23_92319 R6 PM_2746.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:24	7787	183F98054F7A4E9D2E2DE9571B1C3653
metestrus/2019_09_23_92419 R6 AM_2781.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:06:18	4166	69560F8D35B853B724398231DDB8083E
metestrus/2019_09_24_92419 R4 PM_2794.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:06:23	4158	885FBF00F829B1D502F8A44D57D07F8F
metestrus/2019_09_25_92519 R3 PM_2845.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:34	5096	E6015017BC97B0864336CD62B1C62499
metestrus/2019_09_25_92519 R5 AM_2833.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:30	4677	18C7BB8D0A2F95621EA34ED6D9BD9083
metestrus/2019_09_25_92519 R5 AM_2834.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:31	4995	987EEF9AAE9FB92656F82F0EC063FB13
metestrus/2019_09_25_92519 R5 AM_2835.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:32	2960	894BDE79C5FA3192562D0ABB1C9F6CC1
metestrus/2019_09_26_92519 R1 LC_2859.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:39	6216	A207C17577AAE20AE67272C22E51044D
metestrus/2019_09_26_92519 R2 LC_2862.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:42	4792	7678AE1907D1F8224C38D5339B9D989F
metestrus/2019_09_26_92519 R3 LC_2863.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:58:05	8681	BCE3975FCAA510F468129E7201F51D80
metestrus/2019_09_26_92519 R3 LC_2864.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:58:06	11494	37B781C51298416CA7358C86DAC3022B
metestrus/2019_09_26_92519 R4 LC_2866.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:58:08	8876	EA8F006A09DFA263CC30F5BF47931FF7
metestrus/2019_09_26_92619 R1 AM_2876.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:58:13	5524	DA9A9ACE82659888FAC4272EDA968437
metestrus/2019_09_26_92619 R1 LC_2911.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:43	13586	B33E7C72E32E9EC98D3DF6BEA72C04CA
metestrus/2019_09_26_92619 R3 AM_2882.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:06:34	4800	300866D04BE59A2598C4E5B53CF4FF7A
metestrus/2019_09_26_92619 R4 AM_2884.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:06:35	4665	BA2F35007478BE22FBEBBC6356967295
metestrus/2019_09_26_92619 R4 LC_2920.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:58:20	13737	D61A3842B4ED51D3114B26ED6FE93016
metestrus/2019_09_26_92619 R5 AM_2889.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:39	6563	F89C600E1FE1905F04ED52A3B158EC45
metestrus/2019_09_26_92619 R5 PM_2906.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:42	3623	D1DCE35FFB74D9EC6524BA308A2C3360
metestrus/2019_09_29_92719 R6 PM_2964.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:06:40	4242	166E53045E4DEFF41D1E0DD01947A820
metestrus/2019_09_29_92719 R6 PM_2965.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:06:41	4800	90E62BA171ECB39AC0CF63C5229B7E2F
metestrus/2019_09_29_92819 R3 AM_2975.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:06:43	4424	DAF9E136A6A478708F3587870A6A9A49
metestrus/2019_09_29_92819 R4 PM_2996.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:12:59	8001	FDE8ABE04ED4D23A8F6EA2322F06FF7D
metestrus/2019_09_29_92819 R5 AM_2979.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:13:00	4081	8CF4A3D3F06ABDF4290CD65C092BFC79
metestrus/2019_09_29_92819 R5 AM_2980.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:13:01	5948	81138EE03B8DFB32C3BD4ACF24D4DD53
metestrus/2019_09_29_92819 R5 LC_3017.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:13:04	7945	824E2F9BA822D9B6788E0BFC106B2935
metestrus/2019_09_29_92819 R5 PM_2997.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:48	5736	6E0D7BD1D3A1A067DEA268511CA83461
metestrus/2019_09_29_92819 R6 AM_2982.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:50	3756	A134943D00AA4F73A7AA6CC0E8CBBE65
metestrus/2019_09_29_92819 R6 AM_2984.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:51	4154	14C1B7123CE63120B711CCF505E7CE08
metestrus/2019_09_29_92819 R6 LC_3018.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:13:05	7127	9D1BDD938ABEF13B22F4142B28EBABF4
metestrus/2019_09_29_92819 R6 LC_3019.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:13:06	7347	F46CA2ADB9428BD3CF40C96468A3CF3E
metestrus/2019_09_29_92819 R6 LC_3020.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:13:07	6907	D5D6AB7B3CFBFC3A970EFCEF0B49E1F6
metestrus/2019_09_29_92819 R6 PM_3000.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:52	3947	1DBC5A6B1F717831565D217AB8D77F10
metestrus/2019_09_29_92819 R6 PM_3001.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:13:08	5357	D8E004ADE012A14C89EFB735CCDD6702
metestrus/2019_09_29_92819 R6 PM_3002.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:53	4224	215F88B1B057EBDC090DD80A0B6329D8
metestrus/2019_09_29_92919 R2  AM_3024.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:59:08	10758	19497583F2DACC04FEA5EC493D1CCD67
metestrus/2019_09_29_92919 R2  AM_3025.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:59:08	8200	BA05B166192F15C443A1F0C0383CCA3E
metestrus/2019_09_29_92919 R2 PM_3061.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:54	4233	8AADC2F0608022B1FF746F6C369910B0
metestrus/2019_09_29_92919 R3 PM_3065.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:59:11	8408	ADC0601885F29A195DFCB251FA9348D5
metestrus/2019_09_29_92919 R4 PM_3066.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:13:08	7623	DFE9A0388BA6697631A6A150734BED32
metestrus/2019_09_29_92919 R4 PM_3068.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:13:10	7415	179605DEC6F872B0DA8B17B3D7E06478
metestrus/2019_09_29_92919 R6 PM_3073.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:59:19	19273	91FE220BBBCFED8D32BB796F768FEB55
metestrus/2019_09_29_93019 R3 AM_3047.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:13:12	6175	A0A4884BF301530865778F6131D38BD4
metestrus/2019_09_29_93019 R4 AM_3048.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:50:58	3992	3DCFA1A8A931364DBBD60606E2BF0101
metestrus/2019_09_29_93019 R4 AM_3050.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:51:00	3280	B0EC3B136FAA542D5885D1EC652FDCFE
metestrus/2019_09_29_93019 R6 AM_3055.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:59:25	6804	A76C731B56DE12F722C2DBEF4DE2AFA0
metestrus/2019_09_29_93019 R6 AM_3056.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:59:26	8498	9F7C787015D60769B768EC8C60D9664B
metestrus/2019_09_30_93019 R1 PM_3077.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 14:13:14	6037	1B795B7A604AE1CABDCD0595EA5F9574
metestrus/2019_09_30_93019 R5 PM_3096.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:59:30	7044	ADF8536F40FDF223FAEFA7B84C05945E
metestrus/2019_10_18_R4 93019 LC_3293.JPG	Ostroff	10X	H&E	Rat	Sprague Dawley WT	10-May-2020 13:59:37	15399	40519CA5FABA36EC1BF283D92FAA5210
metestrus/21-20x-3.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:44	9700389	043D9B88DFA766F83290F2522B920E85
metestrus/21-20x-4.jpg	Galea	20X	Cresyl Violet	Rat	Sprague Dawley WT	24-Oct-2020 14:42:37	10215206	32BD1F94523AFBA5F718E49E10C343EC
metestrus/210120_NSW036_Me_ENY.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	31-Jan-2022 20:52:34	24172991	33E549537A0226AF26D3F57E7487312C
metestrus/210124_WTR044_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	14-Feb-2021 13:48:33	29868256	ED35E502CD3E999F8D3935C4A8AA4991
metestrus/210128_WTR044_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	14-Feb-2021 13:55:09	27836089	334278DDA6AA58314D3E8C0A3835BBF1
metestrus/210130_WTR045_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	14-Feb-2021 14:00:02	26800072	875922EEF3755F7912C649B5943161A4
metestrus/210131_WTR045_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	14-Feb-2021 14:01:36	27737413	8969D3DC12D60198DD7E5A22B6ECBBB2
metestrus/210202_NSW009_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	14-Feb-2021 14:10:22	28860044	A3351ED182BBB7D10FAA15098B4DF66F
metestrus/210202_WTR044_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	14-Feb-2021 14:04:44	29285581	0BD6175765135032514E044BEA85EDD1
metestrus/210204_NSW009_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	14-Feb-2021 14:15:46	26769055	073E31EFFE461A628D7117E272BCCAE6
metestrus/210205_NSW009_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	14-Feb-2021 14:19:23	26361921	60BC2724ED4095C2BBAD877E08594EB2
metestrus/210205_WTR045_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	14-Feb-2021 14:18:03	27367119	6F6216162B7F791773C6EFAA7180EE40
metestrus/210207_WTR044_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	14-Feb-2021 14:20:36	27556963	2D8EFC8F240C956FF3661548B12D2AAE
metestrus/210209_NSW009_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	14-Feb-2021 14:29:14	28271483	9FFE2C62C164C61E8E61B24EAD52CED1
metestrus/210211_NSW010_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	14-Feb-2021 14:38:54	25987638	D26071322108FA44F7F00417929DC213
metestrus/210211_WTR045_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	14-Feb-2021 14:36:49	27094193	09EEF158FF0E555A6DC5CBA0EC740BEC
metestrus/210212_WTR044_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	17-Mar-2021 11:28:25	23900129	6950F3B31A57783F155B28F45E1C118E
metestrus/210212_WTR045_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	17-Mar-2021 11:29:10	23228947	036AACCE565AC602776CC1FE971C8ADC
metestrus/210223_NSW009_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	18-Mar-2021 13:10:02	22253337	311EF0BC30A02776DB5BD7EF498E1385
metestrus/210223_NSW010_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	18-Mar-2021 13:11:03	22490300	B92EF0C49DA21C4BF7CD5F055671C950
metestrus/210226_WTR044_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	18-Mar-2021 13:21:08	23072639	C8A70431A693960EB5D84C38789EC220
metestrus/210226_WTR045_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	18-Mar-2021 13:21:44	22500668	3B632CC8E2833EB053496703CCF80119
metestrus/210227_WTR056_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	18-Mar-2021 13:26:44	23155813	B3E4D8C960672F40A1D44414549E007B
metestrus/210228_NSW010_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	18-Mar-2021 13:32:02	22363442	BC7C9E9C47D0A9190AC6E39E9BF971D8
metestrus/210228_WTR045_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	18-Mar-2021 13:29:28	23652555	119BC4924C6A4184508A10151E72E771
metestrus/210302_WTR044_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	18-Mar-2021 13:37:56	22658625	EC9F046F2B667B3DF9644EFA07E61A9C
metestrus/210303_WTR045_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	18-Mar-2021 13:40:07	23055231	1634FF083B3AEA18AA47BDF0A6911067
metestrus/210306_WTR045_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	18-Mar-2021 13:48:16	25012276	CE9E900151271218D728E23F14C465D7
metestrus/210309_WTR044_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	18-Mar-2021 13:59:37	23773925	DE0D31196625F28F203E5413380FDD5E
metestrus/210309_WTR045_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	18-Mar-2021 14:00:10	23356443	CCA08F6EDE91BC422A7E3E26D36131E2
metestrus/210313_WTR044_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	18-Mar-2021 14:04:48	23291686	5745FA6EDC71F322209F48ED99CDABF8
metestrus/210314_WTR056_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	18-Mar-2021 14:08:29	22746385	37203DBFEB017ACF2A5C41A6A55DECB1
metestrus/210401_WTR041_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	10-Apr-2021 20:05:40	22599786	F9E79FC46A8FC8254B559655C7625431
metestrus/210403_NSW007_Met.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	10-Apr-2021 20:07:02	23740020	A7EAC9D7DAB50B6174908804116C1EF6
metestrus/210501_NSW012_Me_MEK.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	01-Feb-2022 21:24:12	22930980	1E5D6DDC94EAD5AEEC8895C92DE1CF4F
metestrus/210502_NSW012_Me_MEK.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	01-Feb-2022 21:20:52	22467503	2FB333AB871BA62238AAA5E2B4EAD196
metestrus/210506_NSW012_Met_MEK.png	Goard	10X	Shorr Stain	Mouse	Slc7a7-cre (Jax Stock #023527) x TITL-GCAMP6s (Jax Stock #024104)	01-Feb-2022 21:13:18	22013068	1C3AD437A736AB14975548DBAA04CB58
